date,nav,day_change,fund_code,fund_name
2016-04-05,57.2614,0.04810000000000514,119533,HDFC Mid-Cap Opportunities Fund
2016-04-06,57.3053,0.043900000000000716,119533,HDFC Mid-Cap Opportunities Fund
2016-04-07,57.3333,0.027999999999998693,119533,HDFC Mid-Cap Opportunities Fund
2016-04-11,57.4035,0.07019999999999982,119533,HDFC Mid-Cap Opportunities Fund
2016-04-12,57.4274,0.02389999999999759,119533,HDFC Mid-Cap Opportunities Fund
2016-04-13,57.411,-0.016399999999997306,119533,HDFC Mid-Cap Opportunities Fund
2016-04-18,57.4817,0.0706999999999951,119533,HDFC Mid-Cap Opportunities Fund
2016-04-20,57.4875,0.0058000000000006935,119533,HDFC Mid-Cap Opportunities Fund
2016-04-21,57.4601,-0.02740000000000009,119533,HDFC Mid-Cap Opportunities Fund
2016-04-22,57.4887,0.0286000000000044,119533,HDFC Mid-Cap Opportunities Fund
2016-04-25,57.5132,0.02449999999999619,119533,HDFC Mid-Cap Opportunities Fund
2016-04-26,57.52,0.006800000000005468,119533,HDFC Mid-Cap Opportunities Fund
2016-04-27,57.5295,0.009499999999995623,119533,HDFC Mid-Cap Opportunities Fund
2016-04-28,57.5357,0.006199999999999761,119533,HDFC Mid-Cap Opportunities Fund
2016-04-29,57.556,0.020299999999998875,119533,HDFC Mid-Cap Opportunities Fund
2016-05-02,57.5894,0.03340000000000032,119533,HDFC Mid-Cap Opportunities Fund
2016-05-03,57.5956,0.006199999999999761,119533,HDFC Mid-Cap Opportunities Fund
2016-05-04,57.6147,0.01910000000000167,119533,HDFC Mid-Cap Opportunities Fund
2016-05-05,57.6288,0.014099999999999113,119533,HDFC Mid-Cap Opportunities Fund
2016-05-06,57.642,0.013200000000004763,119533,HDFC Mid-Cap Opportunities Fund
2016-05-09,57.6813,0.039299999999997226,119533,HDFC Mid-Cap Opportunities Fund
2016-05-10,57.6962,0.014899999999997249,119533,HDFC Mid-Cap Opportunities Fund
2016-05-11,57.7237,0.02750000000000341,119533,HDFC Mid-Cap Opportunities Fund
2016-05-12,57.7514,0.02769999999999584,119533,HDFC Mid-Cap Opportunities Fund
2016-05-13,57.7493,-0.0020999999999986585,119533,HDFC Mid-Cap Opportunities Fund
2016-05-16,57.7863,0.036999999999999034,119533,HDFC Mid-Cap Opportunities Fund
2016-05-17,57.7902,0.003900000000001569,119533,HDFC Mid-Cap Opportunities Fund
2016-05-18,57.7944,0.004200000000004422,119533,HDFC Mid-Cap Opportunities Fund
2016-05-19,57.8077,0.013299999999993872,119533,HDFC Mid-Cap Opportunities Fund
2016-05-20,57.8053,-0.0023999999999944066,119533,HDFC Mid-Cap Opportunities Fund
2016-05-23,57.8508,0.04549999999999699,119533,HDFC Mid-Cap Opportunities Fund
2016-05-24,57.8596,0.008800000000000807,119533,HDFC Mid-Cap Opportunities Fund
2016-05-25,57.8752,0.01559999999999917,119533,HDFC Mid-Cap Opportunities Fund
2016-05-26,57.8843,0.00910000000000366,119533,HDFC Mid-Cap Opportunities Fund
2016-05-27,57.8911,0.006799999999998363,119533,HDFC Mid-Cap Opportunities Fund
2016-05-30,57.926,0.034900000000000375,119533,HDFC Mid-Cap Opportunities Fund
2016-05-31,57.9347,0.008699999999997488,119533,HDFC Mid-Cap Opportunities Fund
2016-06-01,57.9369,0.002200000000001978,119533,HDFC Mid-Cap Opportunities Fund
2016-06-02,57.9532,0.01630000000000109,119533,HDFC Mid-Cap Opportunities Fund
2016-06-03,57.9645,0.011299999999998533,119533,HDFC Mid-Cap Opportunities Fund
2016-06-06,58.018,0.05349999999999966,119533,HDFC Mid-Cap Opportunities Fund
2016-06-07,58.0297,0.011699999999997601,119533,HDFC Mid-Cap Opportunities Fund
2016-06-08,58.0475,0.017800000000001148,119533,HDFC Mid-Cap Opportunities Fund
2016-06-09,58.07,0.022500000000000853,119533,HDFC Mid-Cap Opportunities Fund
2016-06-10,58.0857,0.01570000000000249,119533,HDFC Mid-Cap Opportunities Fund
2016-06-13,58.1064,0.020699999999997942,119533,HDFC Mid-Cap Opportunities Fund
2016-06-14,58.1156,0.009199999999999875,119533,HDFC Mid-Cap Opportunities Fund
2016-06-15,58.1234,0.007799999999996032,119533,HDFC Mid-Cap Opportunities Fund
2016-06-16,58.1436,0.02020000000000266,119533,HDFC Mid-Cap Opportunities Fund
2016-06-17,58.1622,0.018599999999999284,119533,HDFC Mid-Cap Opportunities Fund
2016-06-20,58.1803,0.018100000000004002,119533,HDFC Mid-Cap Opportunities Fund
2016-06-21,58.2037,0.023399999999995202,119533,HDFC Mid-Cap Opportunities Fund
2016-06-22,58.223,0.019300000000001205,119533,HDFC Mid-Cap Opportunities Fund
2016-06-23,58.2412,0.018200000000000216,119533,HDFC Mid-Cap Opportunities Fund
2016-06-24,58.2507,0.009500000000002728,119533,HDFC Mid-Cap Opportunities Fund
2016-06-27,58.3057,0.054999999999999716,119533,HDFC Mid-Cap Opportunities Fund
2016-06-28,58.3169,0.011199999999995214,119533,HDFC Mid-Cap Opportunities Fund
2016-06-29,58.3462,0.02930000000000632,119533,HDFC Mid-Cap Opportunities Fund
2016-06-30,58.3717,0.02549999999999386,119533,HDFC Mid-Cap Opportunities Fund
2016-07-01,58.4144,0.04270000000000351,119533,HDFC Mid-Cap Opportunities Fund
2016-07-04,58.4651,0.05069999999999908,119533,HDFC Mid-Cap Opportunities Fund
2016-07-05,58.5259,0.06080000000000041,119533,HDFC Mid-Cap Opportunities Fund
2016-07-07,58.5694,0.04350000000000165,119533,HDFC Mid-Cap Opportunities Fund
2016-07-08,58.5897,0.020299999999998875,119533,HDFC Mid-Cap Opportunities Fund
2016-07-11,58.6291,0.039400000000000546,119533,HDFC Mid-Cap Opportunities Fund
2016-07-12,58.7111,0.08200000000000074,119533,HDFC Mid-Cap Opportunities Fund
2016-07-13,58.7858,0.07469999999999999,119533,HDFC Mid-Cap Opportunities Fund
2016-07-14,58.8107,0.02489999999999526,119533,HDFC Mid-Cap Opportunities Fund
2016-07-15,58.8232,0.012500000000002842,119533,HDFC Mid-Cap Opportunities Fund
2016-07-18,58.843,0.019800000000003593,119533,HDFC Mid-Cap Opportunities Fund
2016-07-19,58.8639,0.020899999999997476,119533,HDFC Mid-Cap Opportunities Fund
2016-07-20,58.911,0.047100000000000364,119533,HDFC Mid-Cap Opportunities Fund
2016-07-21,58.9303,0.019300000000001205,119533,HDFC Mid-Cap Opportunities Fund
2016-07-22,58.9525,0.022199999999998,119533,HDFC Mid-Cap Opportunities Fund
2016-07-25,59.001,0.0484999999999971,119533,HDFC Mid-Cap Opportunities Fund
2016-07-26,59.02,0.019000000000005457,119533,HDFC Mid-Cap Opportunities Fund
2016-07-27,59.0385,0.018499999999995964,119533,HDFC Mid-Cap Opportunities Fund
2016-07-28,59.1177,0.07920000000000016,119533,HDFC Mid-Cap Opportunities Fund
2016-07-29,59.1532,0.03549999999999898,119533,HDFC Mid-Cap Opportunities Fund
2016-08-01,59.2155,0.062300000000000466,119533,HDFC Mid-Cap Opportunities Fund
2016-08-02,59.2058,-0.009699999999995157,119533,HDFC Mid-Cap Opportunities Fund
2016-08-03,59.1836,-0.022200000000005105,119533,HDFC Mid-Cap Opportunities Fund
2016-08-04,59.1968,0.013200000000004763,119533,HDFC Mid-Cap Opportunities Fund
2016-08-05,59.2173,0.02049999999999841,119533,HDFC Mid-Cap Opportunities Fund
2016-08-08,59.2685,0.05120000000000147,119533,HDFC Mid-Cap Opportunities Fund
2016-08-09,59.3303,0.06179999999999808,119533,HDFC Mid-Cap Opportunities Fund
2016-08-10,59.3865,0.05619999999999692,119533,HDFC Mid-Cap Opportunities Fund
2016-08-11,59.4689,0.0823999999999998,119533,HDFC Mid-Cap Opportunities Fund
2016-08-12,59.4679,-0.0009999999999976694,119533,HDFC Mid-Cap Opportunities Fund
2016-08-16,59.5255,0.05760000000000076,119533,HDFC Mid-Cap Opportunities Fund
2016-08-18,59.5156,-0.009900000000001796,119533,HDFC Mid-Cap Opportunities Fund
2016-08-19,59.5289,0.013300000000000978,119533,HDFC Mid-Cap Opportunities Fund
2016-08-22,59.5214,-0.007500000000000284,119533,HDFC Mid-Cap Opportunities Fund
2016-08-23,59.538,0.01659999999999684,119533,HDFC Mid-Cap Opportunities Fund
2016-08-24,59.5706,0.03260000000000218,119533,HDFC Mid-Cap Opportunities Fund
2016-08-25,59.6047,0.03410000000000224,119533,HDFC Mid-Cap Opportunities Fund
2016-08-26,59.6307,0.02599999999999625,119533,HDFC Mid-Cap Opportunities Fund
2016-08-29,59.666,0.03529999999999944,119533,HDFC Mid-Cap Opportunities Fund
2016-08-30,59.6805,0.014500000000005286,119533,HDFC Mid-Cap Opportunities Fund
2016-08-31,59.6997,0.019199999999997885,119533,HDFC Mid-Cap Opportunities Fund
2016-09-01,59.7278,0.028100000000002012,119533,HDFC Mid-Cap Opportunities Fund
2016-09-02,59.7481,0.020299999999998875,119533,HDFC Mid-Cap Opportunities Fund
2016-09-06,59.8163,0.06819999999999737,119533,HDFC Mid-Cap Opportunities Fund
2016-09-07,59.8719,0.05559999999999832,119533,HDFC Mid-Cap Opportunities Fund
2016-09-08,59.9018,0.029900000000004923,119533,HDFC Mid-Cap Opportunities Fund
2016-09-09,59.9293,0.027499999999996305,119533,HDFC Mid-Cap Opportunities Fund
2016-09-12,59.941,0.011700000000004707,119533,HDFC Mid-Cap Opportunities Fund
2016-09-14,59.946,0.0049999999999954525,119533,HDFC Mid-Cap Opportunities Fund
2016-09-15,59.9615,0.015500000000002956,119533,HDFC Mid-Cap Opportunities Fund
2016-09-16,59.9834,0.02190000000000225,119533,HDFC Mid-Cap Opportunities Fund
2016-09-19,60.0065,0.023099999999999454,119533,HDFC Mid-Cap Opportunities Fund
2016-09-20,60.0076,0.0010999999999938836,119533,HDFC Mid-Cap Opportunities Fund
2016-09-21,60.0096,0.0020000000000024443,119533,HDFC Mid-Cap Opportunities Fund
2016-09-22,60.0985,0.08890000000000242,119533,HDFC Mid-Cap Opportunities Fund
2016-09-23,60.1288,0.030299999999996885,119533,HDFC Mid-Cap Opportunities Fund
2016-09-26,60.1938,0.06500000000000483,119533,HDFC Mid-Cap Opportunities Fund
2016-09-27,60.2416,0.04779999999999518,119533,HDFC Mid-Cap Opportunities Fund
2016-09-28,60.2656,0.02400000000000091,119533,HDFC Mid-Cap Opportunities Fund
2016-09-29,60.2183,-0.0472999999999999,119533,HDFC Mid-Cap Opportunities Fund
2016-09-30,60.2333,0.015000000000000568,119533,HDFC Mid-Cap Opportunities Fund
2016-10-03,60.3413,0.10799999999999699,119533,HDFC Mid-Cap Opportunities Fund
2016-10-04,60.4048,0.06350000000000477,119533,HDFC Mid-Cap Opportunities Fund
2016-10-05,60.5538,0.1490000000000009,119533,HDFC Mid-Cap Opportunities Fund
2016-10-06,60.5759,0.02209999999999468,119533,HDFC Mid-Cap Opportunities Fund
2016-10-07,60.5603,-0.01559999999999917,119533,HDFC Mid-Cap Opportunities Fund
2016-10-10,60.6161,0.05580000000000496,119533,HDFC Mid-Cap Opportunities Fund
2016-10-13,60.6361,0.01999999999999602,119533,HDFC Mid-Cap Opportunities Fund
2016-10-14,60.6222,-0.01389999999999958,119533,HDFC Mid-Cap Opportunities Fund
2016-10-17,60.6368,0.0146000000000015,119533,HDFC Mid-Cap Opportunities Fund
2016-10-18,60.6585,0.02169999999999561,119533,HDFC Mid-Cap Opportunities Fund
2016-10-19,60.6722,0.013700000000000045,119533,HDFC Mid-Cap Opportunities Fund
2016-10-20,60.6661,-0.006099999999996442,119533,HDFC Mid-Cap Opportunities Fund
2016-10-21,60.6678,0.0016999999999995907,119533,HDFC Mid-Cap Opportunities Fund
2016-10-24,60.6985,0.030700000000003058,119533,HDFC Mid-Cap Opportunities Fund
2016-10-25,60.6953,-0.0031999999999996476,119533,HDFC Mid-Cap Opportunities Fund
2016-10-26,60.6969,0.001599999999996271,119533,HDFC Mid-Cap Opportunities Fund
2016-10-27,60.6857,-0.01120000000000232,119533,HDFC Mid-Cap Opportunities Fund
2016-10-28,60.6882,0.0025000000000048317,119533,HDFC Mid-Cap Opportunities Fund
2016-11-01,60.7259,0.037700000000000955,119533,HDFC Mid-Cap Opportunities Fund
2016-11-02,60.7286,0.00269999999999726,119533,HDFC Mid-Cap Opportunities Fund
2016-11-03,60.7347,0.006099999999996442,119533,HDFC Mid-Cap Opportunities Fund
2016-11-04,60.7322,-0.0024999999999977263,119533,HDFC Mid-Cap Opportunities Fund
2016-11-07,60.7663,0.03410000000000224,119533,HDFC Mid-Cap Opportunities Fund
2016-11-08,60.7872,0.020899999999997476,119533,HDFC Mid-Cap Opportunities Fund
2016-11-09,60.9269,0.13970000000000482,119533,HDFC Mid-Cap Opportunities Fund
2016-11-10,61.0218,0.09489999999999554,119533,HDFC Mid-Cap Opportunities Fund
2016-11-11,60.9981,-0.023699999999998056,119533,HDFC Mid-Cap Opportunities Fund
2016-11-15,61.2342,0.23610000000000042,119533,HDFC Mid-Cap Opportunities Fund
2016-11-16,61.3959,0.16169999999999618,119533,HDFC Mid-Cap Opportunities Fund
2016-11-17,61.419,0.023099999999999454,119533,HDFC Mid-Cap Opportunities Fund
2016-11-18,61.3682,-0.05079999999999529,119533,HDFC Mid-Cap Opportunities Fund
2016-11-21,61.5981,0.22990000000000066,119533,HDFC Mid-Cap Opportunities Fund
2016-11-22,61.6006,0.0024999999999977263,119533,HDFC Mid-Cap Opportunities Fund
2016-11-23,61.6733,0.07269999999999754,119533,HDFC Mid-Cap Opportunities Fund
2016-11-24,61.8447,0.17140000000000555,119533,HDFC Mid-Cap Opportunities Fund
2016-11-25,61.8261,-0.01860000000000639,119533,HDFC Mid-Cap Opportunities Fund
2016-11-28,61.703,-0.12309999999999377,119533,HDFC Mid-Cap Opportunities Fund
2016-11-29,61.6892,-0.013800000000003365,119533,HDFC Mid-Cap Opportunities Fund
2016-11-30,61.7706,0.08140000000000214,119533,HDFC Mid-Cap Opportunities Fund
2016-12-01,61.8067,0.03609999999999758,119533,HDFC Mid-Cap Opportunities Fund
2016-12-02,61.7824,-0.024299999999996658,119533,HDFC Mid-Cap Opportunities Fund
2016-12-05,61.8415,0.05910000000000082,119533,HDFC Mid-Cap Opportunities Fund
2016-12-06,61.8614,0.019899999999999807,119533,HDFC Mid-Cap Opportunities Fund
2016-12-07,61.5226,-0.3388000000000062,119533,HDFC Mid-Cap Opportunities Fund
2016-12-08,61.473,-0.04959999999999809,119533,HDFC Mid-Cap Opportunities Fund
2016-12-09,61.491,0.018000000000000682,119533,HDFC Mid-Cap Opportunities Fund
2016-12-13,61.5389,0.0478999999999985,119533,HDFC Mid-Cap Opportunities Fund
2016-12-14,61.578,0.0391000000000048,119533,HDFC Mid-Cap Opportunities Fund
2016-12-15,61.4753,-0.10270000000000579,119533,HDFC Mid-Cap Opportunities Fund
2016-12-16,61.4618,-0.013500000000000512,119533,HDFC Mid-Cap Opportunities Fund
2016-12-19,61.4819,0.020100000000006446,119533,HDFC Mid-Cap Opportunities Fund
2016-12-20,61.5086,0.02669999999999817,119533,HDFC Mid-Cap Opportunities Fund
2016-12-21,61.5088,0.00019999999999953388,119533,HDFC Mid-Cap Opportunities Fund
2016-12-22,61.4804,-0.02839999999999776,119533,HDFC Mid-Cap Opportunities Fund
2016-12-23,61.4676,-0.012800000000005696,119533,HDFC Mid-Cap Opportunities Fund
2016-12-26,61.4382,-0.02939999999999543,119533,HDFC Mid-Cap Opportunities Fund
2016-12-27,61.3959,-0.042300000000004445,119533,HDFC Mid-Cap Opportunities Fund
2016-12-28,61.4041,0.008200000000002206,119533,HDFC Mid-Cap Opportunities Fund
2016-12-29,61.4915,0.08740000000000236,119533,HDFC Mid-Cap Opportunities Fund
2016-12-30,61.555,0.06349999999999767,119533,HDFC Mid-Cap Opportunities Fund
2017-01-02,61.7426,0.18760000000000332,119533,HDFC Mid-Cap Opportunities Fund
2017-01-03,61.7667,0.024099999999997124,119533,HDFC Mid-Cap Opportunities Fund
2017-01-04,61.8427,0.07600000000000051,119533,HDFC Mid-Cap Opportunities Fund
2017-01-05,61.8487,0.006000000000000227,119533,HDFC Mid-Cap Opportunities Fund
2017-01-06,61.8637,0.015000000000000568,119533,HDFC Mid-Cap Opportunities Fund
2017-01-09,61.9088,0.04509999999999792,119533,HDFC Mid-Cap Opportunities Fund
2017-01-10,61.9361,0.027300000000003877,119533,HDFC Mid-Cap Opportunities Fund
2017-01-11,61.9562,0.02009999999999934,119533,HDFC Mid-Cap Opportunities Fund
2017-01-12,62.0029,0.04669999999999419,119533,HDFC Mid-Cap Opportunities Fund
2017-01-13,61.9901,-0.01279999999999859,119533,HDFC Mid-Cap Opportunities Fund
2017-01-16,62.0085,0.01839999999999975,119533,HDFC Mid-Cap Opportunities Fund
2017-01-17,62.0283,0.019800000000003593,119533,HDFC Mid-Cap Opportunities Fund
2017-01-18,62.0309,0.002600000000001046,119533,HDFC Mid-Cap Opportunities Fund
2017-01-19,62.0247,-0.006199999999999761,119533,HDFC Mid-Cap Opportunities Fund
2017-01-20,62.0407,0.015999999999998238,119533,HDFC Mid-Cap Opportunities Fund
2017-01-23,62.0681,0.02740000000000009,119533,HDFC Mid-Cap Opportunities Fund
2017-01-24,62.0805,0.012399999999999523,119533,HDFC Mid-Cap Opportunities Fund
2017-01-25,62.0983,0.017800000000001148,119533,HDFC Mid-Cap Opportunities Fund
2017-01-27,62.1266,0.028300000000001546,119533,HDFC Mid-Cap Opportunities Fund
2017-01-30,62.156,0.02939999999999543,119533,HDFC Mid-Cap Opportunities Fund
2017-01-31,62.1702,0.014200000000002433,119533,HDFC Mid-Cap Opportunities Fund
2017-02-01,62.1859,0.015699999999995384,119533,HDFC Mid-Cap Opportunities Fund
2017-02-02,62.2208,0.034900000000000375,119533,HDFC Mid-Cap Opportunities Fund
2017-02-03,62.2367,0.015900000000002024,119533,HDFC Mid-Cap Opportunities Fund
2017-02-06,62.274,0.03730000000000189,119533,HDFC Mid-Cap Opportunities Fund
2017-02-07,62.2882,0.014200000000002433,119533,HDFC Mid-Cap Opportunities Fund
2017-02-08,61.9199,-0.36830000000000496,119533,HDFC Mid-Cap Opportunities Fund
2017-02-09,61.8429,-0.07699999999999818,119533,HDFC Mid-Cap Opportunities Fund
2017-02-10,61.9369,0.0940000000000012,119533,HDFC Mid-Cap Opportunities Fund
2017-02-13,61.9866,0.04970000000000141,119533,HDFC Mid-Cap Opportunities Fund
2017-02-14,61.9847,-0.00190000000000623,119533,HDFC Mid-Cap Opportunities Fund
2017-02-15,62.0174,0.0327000000000055,119533,HDFC Mid-Cap Opportunities Fund
2017-02-16,62.0322,0.014800000000001035,119533,HDFC Mid-Cap Opportunities Fund
2017-02-17,62.0319,-0.00030000000000285354,119533,HDFC Mid-Cap Opportunities Fund
2017-02-20,62.054,0.022100000000001785,119533,HDFC Mid-Cap Opportunities Fund
2017-02-22,62.0197,-0.034300000000001774,119533,HDFC Mid-Cap Opportunities Fund
2017-02-23,62.0497,0.030000000000001137,119533,HDFC Mid-Cap Opportunities Fund
2017-02-27,62.103,0.053300000000000125,119533,HDFC Mid-Cap Opportunities Fund
2017-02-28,62.1257,0.022700000000000387,119533,HDFC Mid-Cap Opportunities Fund
2017-03-01,62.0925,-0.033200000000000784,119533,HDFC Mid-Cap Opportunities Fund
2017-03-02,62.0903,-0.002200000000001978,119533,HDFC Mid-Cap Opportunities Fund
2017-03-03,62.1207,0.030400000000000205,119533,HDFC Mid-Cap Opportunities Fund
2017-03-06,62.1065,-0.014200000000002433,119533,HDFC Mid-Cap Opportunities Fund
2017-03-07,62.0862,-0.020299999999998875,119533,HDFC Mid-Cap Opportunities Fund
2017-03-08,62.0676,-0.018599999999999284,119533,HDFC Mid-Cap Opportunities Fund
2017-03-09,62.0353,-0.03229999999999933,119533,HDFC Mid-Cap Opportunities Fund
2017-03-10,61.9891,-0.04619999999999891,119533,HDFC Mid-Cap Opportunities Fund
2017-03-14,62.0249,0.03580000000000183,119533,HDFC Mid-Cap Opportunities Fund
2017-03-15,62.1016,0.07669999999999533,119533,HDFC Mid-Cap Opportunities Fund
2017-03-16,62.1427,0.041100000000000136,119533,HDFC Mid-Cap Opportunities Fund
2017-03-17,62.1409,-0.001799999999995805,119533,HDFC Mid-Cap Opportunities Fund
2017-03-20,62.1586,0.01769999999999783,119533,HDFC Mid-Cap Opportunities Fund
2017-03-21,62.1823,0.023699999999998056,119533,HDFC Mid-Cap Opportunities Fund
2017-03-22,62.3026,0.1203000000000003,119533,HDFC Mid-Cap Opportunities Fund
2017-03-23,62.3385,0.03590000000000515,119533,HDFC Mid-Cap Opportunities Fund
2017-03-24,62.3635,0.02499999999999858,119533,HDFC Mid-Cap Opportunities Fund
2017-03-27,62.4431,0.07959999999999923,119533,HDFC Mid-Cap Opportunities Fund
2017-03-29,62.4576,0.014499999999998181,119533,HDFC Mid-Cap Opportunities Fund
2017-03-30,62.5081,0.050499999999999545,119533,HDFC Mid-Cap Opportunities Fund
2017-03-31,62.5432,0.03509999999999991,119533,HDFC Mid-Cap Opportunities Fund
2017-04-03,62.6141,0.07090000000000174,119533,HDFC Mid-Cap Opportunities Fund
2017-04-05,62.6263,0.012199999999999989,119533,HDFC Mid-Cap Opportunities Fund
2017-04-06,62.5272,-0.09909999999999997,119533,HDFC Mid-Cap Opportunities Fund
2017-04-07,62.5069,-0.020299999999998875,119533,HDFC Mid-Cap Opportunities Fund
2017-04-10,62.5534,0.04650000000000176,119533,HDFC Mid-Cap Opportunities Fund
2017-04-11,62.6088,0.055399999999998784,119533,HDFC Mid-Cap Opportunities Fund
2017-04-12,62.659,0.05019999999999669,119533,HDFC Mid-Cap Opportunities Fund
2017-04-13,62.7135,0.054500000000004434,119533,HDFC Mid-Cap Opportunities Fund
2017-04-17,62.7458,0.03229999999999933,119533,HDFC Mid-Cap Opportunities Fund
2017-04-18,62.7528,0.006999999999997897,119533,HDFC Mid-Cap Opportunities Fund
2017-04-19,62.7882,0.03540000000000276,119533,HDFC Mid-Cap Opportunities Fund
2017-04-20,62.8117,0.023499999999998522,119533,HDFC Mid-Cap Opportunities Fund
2017-04-21,62.771,-0.04070000000000107,119533,HDFC Mid-Cap Opportunities Fund
2017-04-24,62.7993,0.028300000000001546,119533,HDFC Mid-Cap Opportunities Fund
2017-04-25,62.8143,0.015000000000000568,119533,HDFC Mid-Cap Opportunities Fund
2017-04-26,62.7773,-0.03700000000000614,119533,HDFC Mid-Cap Opportunities Fund
2017-04-27,62.789,0.011700000000004707,119533,HDFC Mid-Cap Opportunities Fund
2017-04-28,62.7961,0.0071000000000012164,119533,HDFC Mid-Cap Opportunities Fund
2017-05-02,62.8283,0.03219999999999601,119533,HDFC Mid-Cap Opportunities Fund
2017-05-03,62.8419,0.013600000000003831,119533,HDFC Mid-Cap Opportunities Fund
2017-05-04,62.8447,0.00280000000000058,119533,HDFC Mid-Cap Opportunities Fund
2017-05-05,62.8693,0.02459999999999951,119533,HDFC Mid-Cap Opportunities Fund
2017-05-08,62.9061,0.0367999999999995,119533,HDFC Mid-Cap Opportunities Fund
2017-05-09,62.9167,0.010599999999996612,119533,HDFC Mid-Cap Opportunities Fund
2017-05-11,62.9412,0.024500000000003297,119533,HDFC Mid-Cap Opportunities Fund
2017-05-12,62.9638,0.022599999999997067,119533,HDFC Mid-Cap Opportunities Fund
2017-05-15,63.0674,0.10360000000000014,119533,HDFC Mid-Cap Opportunities Fund
2017-05-16,63.0642,-0.0031999999999996476,119533,HDFC Mid-Cap Opportunities Fund
2017-05-17,63.0734,0.009199999999999875,119533,HDFC Mid-Cap Opportunities Fund
2017-05-18,63.083,0.009599999999998943,119533,HDFC Mid-Cap Opportunities Fund
2017-05-19,63.0906,0.007600000000003604,119533,HDFC Mid-Cap Opportunities Fund
2017-05-22,63.1461,0.055499999999995,119533,HDFC Mid-Cap Opportunities Fund
2017-05-23,63.1689,0.022800000000003706,119533,HDFC Mid-Cap Opportunities Fund
2017-05-24,63.186,0.017099999999999227,119533,HDFC Mid-Cap Opportunities Fund
2017-05-25,63.2283,0.04229999999999734,119533,HDFC Mid-Cap Opportunities Fund
2017-05-26,63.2626,0.034300000000001774,119533,HDFC Mid-Cap Opportunities Fund
2017-05-29,63.2807,0.018100000000004002,119533,HDFC Mid-Cap Opportunities Fund
2017-05-30,63.2974,0.01670000000000016,119533,HDFC Mid-Cap Opportunities Fund
2017-05-31,63.3262,0.028799999999996828,119533,HDFC Mid-Cap Opportunities Fund
2017-06-01,63.3833,0.057099999999998374,119533,HDFC Mid-Cap Opportunities Fund
2017-06-02,63.4026,0.019300000000001205,119533,HDFC Mid-Cap Opportunities Fund
2017-06-05,63.434,0.031399999999997874,119533,HDFC Mid-Cap Opportunities Fund
2017-06-06,63.4528,0.018800000000005923,119533,HDFC Mid-Cap Opportunities Fund
2017-06-07,63.5755,0.1226999999999947,119533,HDFC Mid-Cap Opportunities Fund
2017-06-08,63.68,0.10450000000000159,119533,HDFC Mid-Cap Opportunities Fund
2017-06-09,63.7167,0.036700000000003286,119533,HDFC Mid-Cap Opportunities Fund
2017-06-12,63.7493,0.03259999999999508,119533,HDFC Mid-Cap Opportunities Fund
2017-06-13,63.7864,0.03710000000000235,119533,HDFC Mid-Cap Opportunities Fund
2017-06-14,63.791,0.004599999999996385,119533,HDFC Mid-Cap Opportunities Fund
2017-06-15,63.8084,0.01740000000000208,119533,HDFC Mid-Cap Opportunities Fund
2017-06-16,63.8028,-0.00560000000000116,119533,HDFC Mid-Cap Opportunities Fund
2017-06-19,63.8416,0.038800000000001944,119533,HDFC Mid-Cap Opportunities Fund
2017-06-20,63.8573,0.01570000000000249,119533,HDFC Mid-Cap Opportunities Fund
2017-06-21,63.8766,0.019300000000001205,119533,HDFC Mid-Cap Opportunities Fund
2017-06-22,63.8784,0.001799999999995805,119533,HDFC Mid-Cap Opportunities Fund
2017-06-23,63.8822,0.0037999999999982492,119533,HDFC Mid-Cap Opportunities Fund
2017-06-27,63.9103,0.028100000000002012,119533,HDFC Mid-Cap Opportunities Fund
2017-06-28,63.8773,-0.03300000000000125,119533,HDFC Mid-Cap Opportunities Fund
2017-06-29,63.8764,-0.0009000000000014552,119533,HDFC Mid-Cap Opportunities Fund
2017-06-30,63.8823,0.005900000000004013,119533,HDFC Mid-Cap Opportunities Fund
2017-07-03,63.8362,-0.046100000000002694,119533,HDFC Mid-Cap Opportunities Fund
2017-07-04,63.8654,0.029200000000003,119533,HDFC Mid-Cap Opportunities Fund
2017-07-05,63.9049,0.03949999999999676,119533,HDFC Mid-Cap Opportunities Fund
2017-07-06,63.9375,0.03260000000000218,119533,HDFC Mid-Cap Opportunities Fund
2017-07-07,63.9626,0.0251000000000019,119533,HDFC Mid-Cap Opportunities Fund
2017-07-10,64.0662,0.10359999999999303,119533,HDFC Mid-Cap Opportunities Fund
2017-07-11,64.0878,0.021600000000006503,119533,HDFC Mid-Cap Opportunities Fund
2017-07-12,64.1142,0.026399999999995316,119533,HDFC Mid-Cap Opportunities Fund
2017-07-13,64.1418,0.02760000000000673,119533,HDFC Mid-Cap Opportunities Fund
2017-07-14,64.1516,0.009799999999998477,119533,HDFC Mid-Cap Opportunities Fund
2017-07-17,64.2095,0.057900000000003615,119533,HDFC Mid-Cap Opportunities Fund
2017-07-18,64.246,0.03649999999998954,119533,HDFC Mid-Cap Opportunities Fund
2017-07-19,64.2811,0.03509999999999991,119533,HDFC Mid-Cap Opportunities Fund
2017-07-20,64.3072,0.026099999999999568,119533,HDFC Mid-Cap Opportunities Fund
2017-07-21,64.3635,0.056300000000007344,119533,HDFC Mid-Cap Opportunities Fund
2017-07-24,64.4122,0.048699999999996635,119533,HDFC Mid-Cap Opportunities Fund
